id,base_species_id,dex_num,slug_aliases,form_slug,form_name,region,showdown_slug,veekun_slug,veekun_form_id,is_legendary,is_mythical,is_cosmetic,has_gender_diffs,is_female,is_mega,is_primal,is_regional,is_totem,is_fusion,is_ability_form,is_gmax,can_dynamax,is_battle_only,is_reversible,is_home_storable,is_home_registrable,gen,name,slug,sorting_order
745,,745,"[""lycanroc-midday""]",midday,"Midday Form",alola,lycanroc,lycanroc-midday,745,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Lycanroc,lycanroc,0
746,,746,"[""wishiwashi-solo""]",solo,"Solo Form",alola,wishiwashi,wishiwashi-solo,746,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Wishiwashi,wishiwashi,0
747,,747,[],,,alola,mareanie,mareanie,747,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Mareanie,mareanie,0
748,,748,[],,,alola,toxapex,toxapex,748,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Toxapex,toxapex,0
749,,749,[],,,alola,mudbray,mudbray,749,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Mudbray,mudbray,0
750,,750,[],,,alola,mudsdale,mudsdale,750,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Mudsdale,mudsdale,0
751,,751,[],,,alola,dewpider,dewpider,751,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Dewpider,dewpider,0
752,,752,[],,,alola,araquanid,araquanid,752,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Araquanid,araquanid,0
753,,753,[],,,alola,fomantis,fomantis,753,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Fomantis,fomantis,0
754,,754,[],,,alola,lurantis,lurantis,754,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Lurantis,lurantis,0
755,,755,[],,,alola,morelull,morelull,755,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Morelull,morelull,0
756,,756,[],,,alola,shiinotic,shiinotic,756,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Shiinotic,shiinotic,0
757,,757,[],,,alola,salandit,salandit,757,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Salandit,salandit,0
758,,758,[],,,alola,salazzle,salazzle,758,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Salazzle,salazzle,0
759,,759,[],,,alola,stufful,stufful,759,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Stufful,stufful,0
760,,760,[],,,alola,bewear,bewear,760,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Bewear,bewear,0
761,,761,[],,,alola,bounsweet,bounsweet,761,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Bounsweet,bounsweet,0
762,,762,[],,,alola,steenee,steenee,762,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Steenee,steenee,0
763,,763,[],,,alola,tsareena,tsareena,763,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Tsareena,tsareena,0
764,,764,[],,,alola,comfey,comfey,764,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Comfey,comfey,0
765,,765,[],,,alola,oranguru,oranguru,765,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Oranguru,oranguru,0
766,,766,[],,,alola,passimian,passimian,766,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Passimian,passimian,0
767,,767,[],,,alola,wimpod,wimpod,767,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Wimpod,wimpod,0
768,,768,[],,,alola,golisopod,golisopod,768,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Golisopod,golisopod,0
769,,769,[],,,alola,sandygast,sandygast,769,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Sandygast,sandygast,0
770,,770,[],,,alola,palossand,palossand,770,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Palossand,palossand,0
771,,771,[],,,alola,pyukumuku,pyukumuku,771,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Pyukumuku,pyukumuku,0
772,,772,[],,,alola,typenull,type-null,772,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,"Type: Null",typenull,0
773,,773,"[""silvally-normal""]",,"Type: Normal",alola,silvally,silvally-normal,773,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Silvally,silvally,0
774,,774,"[""minior-meteor""]",meteor,"Meteor Form",alola,miniormeteor,minior-red-meteor,774,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,7,Minior,minior,0
775,,775,[],,,alola,komala,komala,775,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Komala,komala,0
776,,776,[],,,alola,turtonator,turtonator,776,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Turtonator,turtonator,0
777,,777,[],,,alola,togedemaru,togedemaru,777,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Togedemaru,togedemaru,0
778,,778,"[""mimikyu-disguised""]",disguised,"Disguised Form",alola,mimikyu,mimikyu-disguised,778,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Mimikyu,mimikyu,0
779,,779,[],,,alola,bruxish,bruxish,779,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Bruxish,bruxish,0
780,,780,[],,,alola,drampa,drampa,780,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Drampa,drampa,0
781,,781,[],,,alola,dhelmise,dhelmise,781,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Dhelmise,dhelmise,0
782,,782,[],,,alola,jangmoo,jangmo-o,782,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Jangmo-o,jangmoo,0
783,,783,[],,,alola,hakamoo,hakamo-o,783,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Hakamo-o,hakamoo,0
784,,784,[],,,alola,kommoo,kommo-o,784,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Kommo-o,kommoo,0
785,,785,[],,,alola,tapukoko,tapu-koko,785,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,"Tapu Koko",tapukoko,0
786,,786,[],,,alola,tapulele,tapu-lele,786,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,"Tapu Lele",tapulele,0
787,,787,[],,,alola,tapubulu,tapu-bulu,787,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,"Tapu Bulu",tapubulu,0
788,,788,[],,,alola,tapufini,tapu-fini,788,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,"Tapu Fini",tapufini,0
789,,789,[],,,alola,cosmog,cosmog,789,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Cosmog,cosmog,0
790,,790,[],,,alola,cosmoem,cosmoem,790,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Cosmoem,cosmoem,0
791,,791,[],,,alola,solgaleo,solgaleo,791,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Solgaleo,solgaleo,0
792,,792,[],,,alola,lunala,lunala,792,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Lunala,lunala,0
793,,793,[],,,alola,nihilego,nihilego,793,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Nihilego,nihilego,0
794,,794,[],,,alola,buzzwole,buzzwole,794,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Buzzwole,buzzwole,0
795,,795,[],,,alola,pheromosa,pheromosa,795,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Pheromosa,pheromosa,0
796,,796,[],,,alola,xurkitree,xurkitree,796,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Xurkitree,xurkitree,0
797,,797,[],,,alola,celesteela,celesteela,797,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Celesteela,celesteela,0
798,,798,[],,,alola,kartana,kartana,798,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Kartana,kartana,0
799,,799,[],,,alola,guzzlord,guzzlord,799,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Guzzlord,guzzlord,0
800,,800,[],,,alola,necrozma,necrozma,800,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Necrozma,necrozma,0
801,,801,[],,,alola,magearna,magearna,801,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Magearna,magearna,0
802,,802,[],,,alola,marshadow,marshadow,802,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Marshadow,marshadow,0
803,,803,[],,,alola,poipole,poipole,803,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Poipole,poipole,0
804,,804,[],,,alola,naganadel,naganadel,804,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Naganadel,naganadel,0
805,,805,[],,,alola,stakataka,stakataka,805,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Stakataka,stakataka,0
806,,806,[],,,alola,blacephalon,blacephalon,806,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Blacephalon,blacephalon,0
807,,807,[],,,alola,zeraora,zeraora,807,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Zeraora,zeraora,0
808,,808,[],,,unknown,meltan,meltan,808,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Meltan,meltan,0
809,,809,[],,,unknown,melmetal,melmetal,809,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Melmetal,melmetal,0
810,,810,[],,,galar,grookey,grookey,810,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Grookey,grookey,0
811,,811,[],,,galar,thwackey,thwackey,811,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Thwackey,thwackey,0
812,,812,[],,,galar,rillaboom,rillaboom,812,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Rillaboom,rillaboom,0
813,,813,[],,,galar,scorbunny,scorbunny,813,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Scorbunny,scorbunny,0
814,,814,[],,,galar,raboot,raboot,814,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Raboot,raboot,0
815,,815,[],,,galar,cinderace,cinderace,815,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Cinderace,cinderace,0
816,,816,[],,,galar,sobble,sobble,816,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Sobble,sobble,0
817,,817,[],,,galar,drizzile,drizzile,817,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Drizzile,drizzile,0
818,,818,[],,,galar,inteleon,inteleon,818,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Inteleon,inteleon,0
819,,819,[],,,galar,skwovet,skwovet,819,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Skwovet,skwovet,0
820,,820,[],,,galar,greedent,greedent,820,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Greedent,greedent,0
821,,821,[],,,galar,rookidee,rookidee,821,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Rookidee,rookidee,0
822,,822,[],,,galar,corvisquire,corvisquire,822,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Corvisquire,corvisquire,0
823,,823,[],,,galar,corviknight,corviknight,823,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Corviknight,corviknight,0
824,,824,[],,,galar,blipbug,blipbug,824,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Blipbug,blipbug,0
825,,825,[],,,galar,dottler,dottler,825,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Dottler,dottler,0
826,,826,[],,,galar,orbeetle,orbeetle,826,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Orbeetle,orbeetle,0
827,,827,[],,,galar,nickit,nickit,827,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Nickit,nickit,0
828,,828,[],,,galar,thievul,thievul,828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Thievul,thievul,0
829,,829,[],,,galar,gossifleur,gossifleur,829,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Gossifleur,gossifleur,0
830,,830,[],,,galar,eldegoss,eldegoss,830,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Eldegoss,eldegoss,0
831,,831,[],,,galar,wooloo,wooloo,831,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Wooloo,wooloo,0
832,,832,[],,,galar,dubwool,dubwool,832,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Dubwool,dubwool,0
833,,833,[],,,galar,chewtle,chewtle,833,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Chewtle,chewtle,0
834,,834,[],,,galar,drednaw,drednaw,834,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Drednaw,drednaw,0
835,,835,[],,,galar,yamper,yamper,835,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Yamper,yamper,0
836,,836,[],,,galar,boltund,boltund,836,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Boltund,boltund,0
837,,837,[],,,galar,rolycoly,rolycoly,837,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Rolycoly,rolycoly,0
838,,838,[],,,galar,carkol,carkol,838,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Carkol,carkol,0
839,,839,[],,,galar,coalossal,coalossal,839,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Coalossal,coalossal,0
840,,840,[],,,galar,applin,applin,840,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Applin,applin,0
841,,841,[],,,galar,flapple,flapple,841,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Flapple,flapple,0
842,,842,[],,,galar,appletun,appletun,842,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Appletun,appletun,0
843,,843,[],,,galar,silicobra,silicobra,843,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Silicobra,silicobra,0
844,,844,[],,,galar,sandaconda,sandaconda,844,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Sandaconda,sandaconda,0
845,,845,[],,,galar,cramorant,cramorant,845,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Cramorant,cramorant,0
846,,846,[],,,galar,arrokuda,arrokuda,846,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Arrokuda,arrokuda,0
847,,847,[],,,galar,barraskewda,barraskewda,847,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Barraskewda,barraskewda,0
848,,848,[],,,galar,toxel,toxel,848,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Toxel,toxel,0
849,,849,"[""toxtricity-amped""]",amped,"Amped Form",galar,toxtricity,toxtricity-amped,849,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Toxtricity,toxtricity,0
850,,850,[],,,galar,sizzlipede,sizzlipede,850,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Sizzlipede,sizzlipede,0
851,,851,[],,,galar,centiskorch,centiskorch,851,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Centiskorch,centiskorch,0
852,,852,[],,,galar,clobbopus,clobbopus,852,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Clobbopus,clobbopus,0
853,,853,[],,,galar,grapploct,grapploct,853,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Grapploct,grapploct,0
854,,854,"[""sinistea-phony""]",phony,Phony,galar,sinistea,sinistea-phony,854,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Sinistea,sinistea,0
855,,855,"[""polteageist-phony""]",phony,Phony,galar,polteageist,polteageist-phony,855,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Polteageist,polteageist,0
856,,856,[],,,galar,hatenna,hatenna,856,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Hatenna,hatenna,0
857,,857,[],,,galar,hattrem,hattrem,857,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Hattrem,hattrem,0
858,,858,[],,,galar,hatterene,hatterene,858,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Hatterene,hatterene,0
859,,859,[],,,galar,impidimp,impidimp,859,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Impidimp,impidimp,0
860,,860,[],,,galar,morgrem,morgrem,860,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Morgrem,morgrem,0
861,,861,[],,,galar,grimmsnarl,grimmsnarl,861,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Grimmsnarl,grimmsnarl,0
862,,862,[],,,galar,obstagoon,obstagoon,862,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Obstagoon,obstagoon,0
863,,863,[],,,galar,perrserker,perrserker,863,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Perrserker,perrserker,0
864,,864,[],,,galar,cursola,cursola,864,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Cursola,cursola,0
865,,865,[],,,galar,sirfetchd,sirfetchd,865,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Sirfetch’d,sirfetchd,0
866,,866,[],,,galar,mrrime,mr-rime,866,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,"Mr. Rime",mrrime,0
867,,867,[],,,galar,runerigus,runerigus,867,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Runerigus,runerigus,0
868,,868,[],,,galar,milcery,milcery,868,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Milcery,milcery,0
869,,869,"[""alcremie-vanilla-cream"",""alcremie-vanilla-cream-strawberry""]",vanilla-cream,"Vanilla Cream (Strawberry)",galar,alcremie,alcremie-vanilla-cream,869,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Alcremie,alcremie,0
870,,870,[],,,galar,falinks,falinks,870,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Falinks,falinks,0
871,,871,[],,,galar,pincurchin,pincurchin,871,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Pincurchin,pincurchin,0
872,,872,[],,,galar,snom,snom,872,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Snom,snom,0
873,,873,[],,,galar,frosmoth,frosmoth,873,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Frosmoth,frosmoth,0
874,,874,[],,,galar,stonjourner,stonjourner,874,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Stonjourner,stonjourner,0
875,,875,"[""eiscue-ice""]",ice,"Ice Face",galar,eiscue,eiscue-ice,875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Eiscue,eiscue,0
876,,876,"[""indeedee-m""]",m,Male,galar,indeedee,indeedee-male,876,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Indeedee,indeedee,0
877,,877,"[""morpeko-full-belly""]",full-belly,"Full Belly Mode",galar,morpeko,morpeko-full-belly,877,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Morpeko,morpeko,0
878,,878,[],,,galar,cufant,cufant,878,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Cufant,cufant,0
879,,879,[],,,galar,copperajah,copperajah,879,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Copperajah,copperajah,0
880,,880,[],,,galar,dracozolt,dracozolt,880,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Dracozolt,dracozolt,0
881,,881,[],,,galar,arctozolt,arctozolt,881,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Arctozolt,arctozolt,0
882,,882,[],,,galar,dracovish,dracovish,882,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Dracovish,dracovish,0
883,,883,[],,,galar,arctovish,arctovish,883,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Arctovish,arctovish,0
884,,884,[],,,galar,duraludon,duraludon,884,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Duraludon,duraludon,0
885,,885,[],,,galar,dreepy,dreepy,885,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Dreepy,dreepy,0
886,,886,[],,,galar,drakloak,drakloak,886,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Drakloak,drakloak,0
887,,887,[],,,galar,dragapult,dragapult,887,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Dragapult,dragapult,0
888,,888,"[""zacian-hero""]",hero,"Hero of Many Battles",galar,zacian,zacian,888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,Zacian,zacian,0
889,,889,"[""zamazenta-hero""]",hero,"Hero of Many Battles",galar,zamazenta,zamazenta,889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,Zamazenta,zamazenta,0
890,,890,[],,,galar,eternatus,eternatus,890,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,Eternatus,eternatus,0
891,,891,[],,,galar,kubfu,kubfu,891,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Kubfu,kubfu,0
892,,892,"[""urshifu-single-strike""]",single-strike,"Single Strike Style",galar,urshifu,urshifu-single-strike,892,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Urshifu,urshifu,0
893,,893,[],,,galar,zarude,zarude,893,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Zarude,zarude,0
894,,894,[],,,galar,regieleki,regieleki,894,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Regieleki,regieleki,0
895,,895,[],,,galar,regidrago,regidrago,895,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Regidrago,regidrago,0
896,,896,[],,,galar,glastrier,glastrier,896,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Glastrier,glastrier,0
897,,897,[],,,galar,spectrier,spectrier,897,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Spectrier,spectrier,0
898,,898,[],,,galar,calyrex,calyrex,898,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,Calyrex,calyrex,0
10001,3,3,[],f,Female,kanto,,venusaur,3,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,"Venusaur (Female)",venusaur-f,1
10002,3,3,[],mega,Mega,kalos,venusaurmega,venusaur-mega,10133,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,6,"Mega Venusaur",venusaur-mega,3
10003,3,3,[],gmax,Gigantamax,galar,venusaurgmax,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8,"Gigantamax Venusaur",venusaur-gmax,2
10004,6,6,[],mega-x,"Mega X",kalos,charizardmegax,charizard-mega-x,10134,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,6,"Mega Charizard X",charizard-mega-x,2
10005,6,6,[],mega-y,"Mega Y",kalos,charizardmegay,charizard-mega-y,10135,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,6,"Mega Charizard Y",charizard-mega-y,3
10006,6,6,[],gmax,Gigantamax,galar,charizardgmax,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8,"Gigantamax Charizard",charizard-gmax,1
10007,9,9,[],mega,Mega,kalos,blastoisemega,blastoise-mega,10136,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,6,"Mega Blastoise",blastoise-mega,2
10008,9,9,[],gmax,Gigantamax,galar,blastoisegmax,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8,"Gigantamax Blastoise",blastoise-gmax,1
10009,12,12,[],f,Female,kanto,,butterfree,12,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,"Butterfree (Female)",butterfree-f,1
10010,12,12,[],gmax,Gigantamax,galar,butterfreegmax,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8,"Gigantamax Butterfree",butterfree-gmax,2
10011,15,15,[],mega,Mega,kalos,beedrillmega,beedrill-mega,10192,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,6,"Mega Beedrill",beedrill-mega,1
10012,18,18,[],mega,Mega,kalos,pidgeotmega,pidgeot-mega,10175,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,6,"Mega Pidgeot",pidgeot-mega,1
10013,19,19,[],f,Female,kanto,,rattata,19,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,"Rattata (Female)",rattata-f,1
10014,19,19,[],alola,"Alolan Form",alola,rattataalola,rattata-alola,10193,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,7,"Alolan Rattata",rattata-alola,2
10015,20,20,[],f,Female,kanto,,raticate,20,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,"Raticate (Female)",raticate-f,1
10016,20,20,[],alola,"Alolan Form",alola,raticatealola,raticate-alola,10194,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,7,"Alolan Raticate",raticate-alola,2
10017,20,20,[],alola-totem,"Alolan Form (Totem)",alola,raticatealolatotem,raticate-totem-alola,10195,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,7,"Alolan Raticate (Totem)",raticate-alola-totem,3
10018,25,25,[],f,Female,kanto,,pikachu,25,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,"Pikachu (Female)",pikachu-f,1
10019,25,25,[],cosplay,Cosplay,kalos,pikachucosplay,pikachu-cosplay,10187,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,"Cosplay Pikachu",pikachu-cosplay,2
10020,25,25,[],rock-star,"Rock Star",kalos,pikachurockstar,pikachu-rock-star,10182,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,"Pikachu Rock Star",pikachu-rock-star,3
10021,25,25,[],belle,Belle,kalos,pikachubelle,pikachu-belle,10183,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,"Pikachu Belle",pikachu-belle,4
10022,25,25,[],pop-star,"Pop Star",kalos,pikachupopstar,pikachu-pop-star,10184,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,"Pikachu Pop Star",pikachu-pop-star,5
