id,pokemon_id,ability1_id,ability2_id,ability_hidden_id,type1,type2,egg_group1,egg_group2,height,weight,color,actual_color,shape,male_ratio,female_ratio,growth_rate,catch_rate,hatch_cycles,base_friendship,base_hp,base_attack,base_defense,base_sp_attack,base_sp_defense,base_speed,yield_base_exp,yield_hp,yield_attack,yield_defense,yield_sp_attack,yield_sp_defense,yield_speed,gen
693,693,178,,,water,,water-1,water-3,130,3529,blue,blue,serpentine,0,0,slow,55,15,50,71,73,88,120,89,59,100,0,0,0,2,0,0,8
694,694,87,8,94,electric,normal,monster,dragon,50,600,yellow,yellow,bipedal-tailed,0,0,medium-fast,190,20,50,44,38,33,61,43,70,58,0,0,0,0,0,1,8
695,695,87,8,94,electric,normal,monster,dragon,100,2100,yellow,yellow,bipedal-tailed,0,0,medium-fast,75,20,50,62,55,52,109,94,109,168,0,0,0,1,0,1,8
696,696,173,,5,rock,dragon,monster,dragon,80,2600,brown,brown,bipedal-tailed,0,0,medium-fast,45,30,50,58,89,77,45,45,48,72,0,1,0,0,0,0,8
697,697,173,,69,rock,dragon,monster,dragon,250,27000,red,red,bipedal-tailed,0,0,medium-fast,45,30,50,82,121,119,69,59,71,182,0,2,0,0,0,0,8
698,698,174,,117,rock,ice,monster,,130,2520,blue,blue,quadruped,0,0,medium-fast,45,30,50,77,59,50,67,63,46,72,1,0,0,0,0,0,8
699,699,174,,117,rock,ice,monster,,270,22500,blue,blue,quadruped,0,0,medium-fast,45,30,50,123,77,72,99,92,58,104,2,0,0,0,0,0,8
700,700,56,,182,fairy,,field,,100,2350,pink,pink,quadruped,0,0,medium-fast,45,35,50,95,65,65,110,130,60,184,0,0,0,0,2,0,8
701,701,7,84,104,fighting,flying,flying,human-like,80,2150,green,green,bipedal-tailless,0,0,medium-fast,100,20,50,78,92,75,74,63,118,175,0,2,0,0,0,0,8
702,702,167,53,57,electric,fairy,field,fairy,20,220,yellow,yellow,bipedal-tailed,0,0,medium-fast,180,20,50,67,58,57,81,67,101,151,0,0,0,0,0,2,8
703,703,29,,5,rock,fairy,fairy,mineral,30,570,gray,gray,head,0,0,slow,60,25,50,50,50,150,50,150,50,100,0,0,1,0,1,0,8
704,704,157,93,183,dragon,,dragon,,30,280,purple,purple,serpentine,0,0,slow,45,40,35,45,50,35,55,75,40,60,0,0,0,0,1,0,8
705,705,157,93,183,dragon,,dragon,,80,1750,purple,purple,serpentine,0,0,slow,45,40,35,68,75,53,83,113,60,158,0,0,0,0,2,0,8
706,706,157,93,183,dragon,,dragon,,200,15050,purple,purple,bipedal-tailed,0,0,slow,45,40,35,90,100,70,110,150,80,300,0,0,0,0,3,0,8
707,707,158,,170,steel,fairy,mineral,,20,300,gray,gray,head,0,0,fast,75,20,50,57,80,91,80,87,75,165,0,0,1,0,0,0,8
708,708,30,119,139,ghost,grass,grass,amorphous,40,700,brown,brown,head-arms,0,0,medium-fast,120,20,50,43,70,48,50,60,38,62,0,1,0,0,0,0,8
709,709,30,119,139,ghost,grass,grass,amorphous,150,7100,brown,brown,tentacles,0,0,medium-fast,60,20,50,85,110,76,65,82,56,166,0,2,0,0,0,0,8
710,710,53,119,15,ghost,grass,amorphous,,40,500,brown,brown,head,0,0,medium-fast,120,20,50,49,66,70,44,55,51,67,0,0,1,0,0,0,8
711,711,53,119,15,ghost,grass,amorphous,,90,1250,brown,brown,head-base,0,0,medium-fast,60,20,50,65,90,122,58,75,84,173,0,0,2,0,0,0,8
712,712,20,115,5,ice,,monster,mineral,100,9950,blue,blue,quadruped,0,0,medium-fast,190,20,50,55,69,85,32,35,28,61,0,0,1,0,0,0,8
713,713,20,115,5,ice,,monster,mineral,200,50500,blue,blue,quadruped,0,0,medium-fast,55,20,50,95,117,184,44,46,28,180,0,0,2,0,0,0,8
714,714,119,151,140,flying,dragon,flying,dragon,50,800,purple,purple,wings-single,0,0,medium-fast,190,20,50,40,30,35,45,40,55,49,0,0,0,0,0,1,8
715,715,119,151,140,flying,dragon,flying,dragon,150,8500,purple,purple,wings-single,0,0,medium-fast,45,20,50,85,70,80,97,80,123,187,0,0,0,0,0,2,8
716,716,187,,,fairy,,undiscovered,,300,21500,blue,blue,quadruped,0,0,slow,45,120,0,126,131,95,131,98,99,340,3,0,0,0,0,0,8
717,717,186,,,dark,flying,undiscovered,,580,20300,red,red,wings-single,0,0,slow,45,120,0,126,131,95,131,98,99,340,3,0,0,0,0,0,8
718,718,188,,,dragon,ground,undiscovered,,500,30500,green,green,serpentine,0,0,slow,3,120,0,108,100,121,81,95,95,300,3,0,0,0,0,0,8
719,719,29,,,rock,fairy,undiscovered,,70,880,pink,pink,head-arms,0,0,slow,3,25,50,50,100,150,100,150,50,300,0,0,1,0,2,0,8
720,720,170,,,psychic,ghost,undiscovered,,50,900,purple,purple,head-arms,0,0,slow,3,120,100,80,110,60,150,130,70,270,0,0,0,3,0,0,8
721,721,11,,,fire,water,undiscovered,,170,19500,brown,brown,quadruped,0,0,slow,3,120,100,80,110,120,130,90,70,300,0,0,0,3,0,0,8
722,722,65,,203,grass,flying,flying,,30,150,brown,brown,wings-single,0,0,medium-slow,45,15,50,68,55,55,50,50,42,64,1,0,0,0,0,0,8
723,723,65,,203,grass,flying,flying,,70,1600,brown,brown,wings-single,0,0,medium-slow,45,15,50,78,75,75,70,70,52,147,2,0,0,0,0,0,8
724,724,65,,203,grass,ghost,flying,,160,3660,brown,brown,wings-single,0,0,medium-slow,45,15,50,78,107,75,100,100,70,265,0,3,0,0,0,0,8
725,725,66,,22,fire,,field,,40,430,red,red,quadruped,0,0,medium-slow,45,15,50,45,65,40,60,40,70,64,0,0,0,0,0,1,8
726,726,66,,22,fire,,field,,70,2500,red,red,quadruped,0,0,medium-slow,45,15,50,65,85,50,80,50,90,147,0,0,0,0,0,2,8
727,727,66,,22,fire,dark,field,,180,8300,red,red,bipedal-tailed,0,0,medium-slow,45,15,50,95,115,90,80,90,60,265,0,3,0,0,0,0,8
728,728,67,,204,water,,water-1,field,40,750,blue,blue,fins,0,0,medium-slow,45,15,50,50,54,54,66,56,40,64,0,0,0,1,0,0,8
729,729,67,,204,water,,water-1,field,60,1750,blue,blue,fins,0,0,medium-slow,45,15,50,60,69,69,91,81,50,147,0,0,0,2,0,0,8
730,730,67,,204,water,fairy,water-1,field,180,4400,blue,blue,fins,0,0,medium-slow,45,15,50,80,74,74,126,116,60,265,0,0,0,3,0,0,8
731,731,51,92,53,normal,flying,flying,,30,120,black,black,wings-single,0,0,medium-fast,255,15,70,35,75,30,30,30,65,53,0,1,0,0,0,0,8
732,732,51,92,53,normal,flying,flying,,60,1480,black,black,wings-single,0,0,medium-fast,120,15,70,55,85,50,40,50,75,124,0,2,0,0,0,0,8
733,733,51,92,125,normal,flying,flying,,110,2600,black,black,wings-single,0,0,medium-fast,45,15,70,80,120,75,75,75,60,218,0,3,0,0,0,0,8
734,734,198,173,91,normal,,field,,40,600,brown,brown,quadruped,0,0,medium-fast,255,15,70,48,70,30,30,30,45,51,0,1,0,0,0,0,8
735,735,198,173,91,normal,,field,,70,1420,brown,brown,quadruped,0,0,medium-fast,127,15,70,88,110,60,55,60,45,146,0,2,0,0,0,0,8
736,736,68,,,bug,,bug,,40,440,gray,gray,insectoid,0,0,medium-fast,255,15,50,47,62,45,55,45,46,60,0,1,0,0,0,0,8
737,737,217,,,bug,electric,bug,,50,1050,green,green,serpentine,0,0,medium-fast,120,15,50,57,82,95,55,75,36,140,0,0,2,0,0,0,8
738,738,26,,,bug,electric,bug,,150,4500,blue,blue,insectoid,0,0,medium-fast,45,15,50,77,70,90,145,75,43,250,0,0,0,3,0,0,8
739,739,52,89,83,fighting,,water-3,,60,700,purple,purple,insectoid,0,0,medium-fast,225,20,70,47,82,57,42,47,63,68,0,1,0,0,0,0,8
740,740,52,89,83,fighting,ice,water-3,,170,18000,white,white,insectoid,0,0,medium-fast,60,20,70,97,132,77,62,67,43,167,0,2,0,0,0,0,8
741,741,216,,,fire,flying,flying,,60,340,red,red,wings-single,0,0,medium-fast,45,20,70,75,70,70,98,70,93,167,0,0,0,2,0,0,8
742,742,118,19,175,bug,fairy,bug,fairy,10,20,yellow,yellow,insectoid,0,0,medium-fast,190,20,50,40,45,40,55,40,84,61,0,0,0,0,0,1,8
743,743,118,19,175,bug,fairy,bug,fairy,20,50,yellow,yellow,wings-multiple,0,0,medium-fast,75,20,50,60,55,60,95,70,124,162,0,0,0,0,0,2,8
744,744,51,72,80,rock,,field,,50,919,brown,brown,quadruped,0,0,medium-fast,190,15,50,45,65,40,30,40,60,56,0,1,0,0,0,0,8
745,745,51,146,80,rock,,field,,80,2500,brown,brown,quadruped,0,0,medium-fast,90,15,50,75,115,65,55,65,112,170,0,2,0,0,0,0,8
746,746,208,,,water,,water-2,,20,30,blue,blue,fins,0,0,fast,60,15,50,45,20,20,25,25,40,61,1,0,0,0,0,0,8
747,747,196,7,144,poison,water,water-1,,40,800,blue,blue,head-base,0,0,medium-fast,190,20,50,50,53,62,43,52,45,61,0,0,1,0,0,0,8
748,748,196,7,144,poison,water,water-1,,70,1450,blue,blue,tentacles,0,0,medium-fast,75,20,50,50,63,152,53,142,35,173,0,0,2,0,0,0,8
749,749,20,192,39,ground,,field,,100,11000,brown,brown,quadruped,0,0,medium-fast,190,20,50,70,100,70,45,55,45,77,0,1,0,0,0,0,8
750,750,20,192,39,ground,,field,,250,92000,brown,brown,quadruped,0,0,medium-fast,60,20,50,100,125,100,55,85,35,175,0,2,0,0,0,0,8
751,751,199,,11,water,bug,water-1,bug,30,400,green,green,head-legs,0,0,medium-fast,200,15,50,38,40,52,40,72,27,54,0,0,0,0,1,0,8
752,752,199,,11,water,bug,water-1,bug,180,8200,green,green,insectoid,0,0,medium-fast,100,15,50,68,70,92,50,132,42,159,0,0,0,0,2,0,8
753,753,102,,126,grass,,grass,,30,150,pink,pink,bipedal-tailed,0,0,medium-fast,190,20,50,40,55,35,50,35,35,50,0,1,0,0,0,0,8
754,754,102,,126,grass,,grass,,90,1850,pink,pink,bipedal-tailless,0,0,medium-fast,75,20,50,70,105,90,80,90,45,168,0,2,0,0,0,0,8
755,755,35,27,44,grass,fairy,grass,,20,150,purple,purple,head-base,0,0,medium-fast,190,20,50,40,35,55,65,75,15,57,0,0,0,0,1,0,8
756,756,35,27,44,grass,fairy,grass,,100,1150,purple,purple,bipedal-tailless,0,0,medium-fast,75,20,50,60,45,80,90,100,30,142,0,0,0,0,2,0,8
757,757,212,,12,poison,fire,monster,dragon,60,480,black,black,quadruped,0,0,medium-fast,120,20,50,48,44,40,71,40,77,64,0,0,0,0,0,1,8
758,758,212,,12,poison,fire,monster,dragon,120,2220,black,black,quadruped,0,100,medium-fast,45,20,50,68,64,60,111,60,117,168,0,0,0,0,0,2,8
759,759,218,103,56,normal,fighting,field,,50,680,pink,pink,quadruped,0,0,medium-fast,140,15,50,70,75,50,45,50,50,68,0,1,0,0,0,0,8
760,760,218,103,127,normal,fighting,field,,210,13500,pink,pink,bipedal-tailed,0,0,medium-fast,70,15,50,120,125,80,55,60,60,175,0,2,0,0,0,0,8
761,761,102,12,175,grass,,grass,,30,320,purple,purple,head-legs,0,100,medium-slow,235,20,50,42,30,38,30,38,32,42,1,0,0,0,0,0,8
762,762,102,12,175,grass,,grass,,70,819,purple,purple,bipedal-tailless,0,100,medium-slow,120,20,50,52,40,48,40,48,62,102,0,0,0,0,0,2,8
763,763,102,214,175,grass,,grass,,120,2140,purple,purple,bipedal-tailless,0,100,medium-slow,45,20,50,72,120,98,50,98,72,255,0,3,0,0,0,0,8
764,764,166,205,30,fairy,,grass,,10,30,green,green,head,0,0,fast,60,20,50,51,52,90,82,110,100,170,0,0,0,0,2,0,8
765,765,39,140,180,normal,psychic,field,,150,7600,white,white,bipedal-tailless,0,0,slow,45,20,50,90,60,80,90,110,60,172,0,0,0,0,2,0,8
766,766,222,,128,fighting,,field,,200,8280,white,white,bipedal-tailed,0,0,slow,45,20,50,100,120,90,40,60,80,172,0,2,0,0,0,0,8
767,767,193,,,bug,water,bug,water-3,50,1200,gray,gray,tentacles,0,0,medium-fast,90,20,50,25,35,40,20,30,80,46,0,0,0,0,0,1,8
768,768,194,,,bug,water,bug,water-3,200,10800,gray,gray,bipedal-tailless,0,0,medium-fast,45,20,50,75,125,140,60,90,40,186,0,0,2,0,0,0,8
769,769,195,,8,ghost,ground,amorphous,,50,7000,brown,brown,serpentine,0,0,medium-fast,140,15,50,55,55,80,70,45,15,64,0,0,1,0,0,0,8
770,770,195,,8,ghost,ground,amorphous,,130,25000,brown,brown,serpentine,0,0,medium-fast,60,15,50,85,75,110,100,75,35,168,0,0,2,0,0,0,8
771,771,215,,109,water,,water-1,,30,120,black,black,serpentine,0,0,fast,60,15,50,55,60,130,30,130,5,144,0,0,0,0,2,0,8
772,772,4,,,normal,,undiscovered,,190,12050,gray,gray,quadruped,0,0,slow,3,120,0,95,95,95,95,95,59,107,2,0,0,0,0,0,8
773,773,225,,,normal,,undiscovered,,229,10050,gray,gray,quadruped,0,0,slow,3,120,0,95,95,95,95,95,95,285,3,0,0,0,0,0,8
774,774,197,,,rock,flying,mineral,,30,30,red,red,head,0,0,medium-slow,30,25,70,60,100,60,100,60,120,175,0,1,0,1,0,0,8
775,775,213,,,normal,,field,,40,1989,blue,blue,bipedal-tailless,0,0,slow,45,20,70,65,115,65,75,95,65,168,0,2,0,0,0,0,8
776,776,75,,,fire,dragon,monster,dragon,200,21200,red,red,bipedal-tailed,0,0,medium-fast,70,20,50,60,78,135,91,85,36,170,0,0,2,0,0,0,8
777,777,160,31,5,electric,steel,field,fairy,30,330,gray,gray,bipedal-tailed,0,0,medium-fast,180,10,50,65,98,63,40,73,96,152,0,2,0,0,0,0,8
778,778,209,,,ghost,fairy,amorphous,,20,70,yellow,yellow,serpentine,0,0,medium-fast,45,20,50,55,90,80,50,105,96,167,0,0,0,0,2,0,8
779,779,219,173,147,water,psychic,water-2,,90,1900,pink,pink,fins,0,0,medium-fast,80,15,70,68,105,70,70,70,92,166,0,2,0,0,0,0,8
780,780,201,157,13,normal,dragon,monster,dragon,300,18500,white,white,serpentine,0,0,medium-fast,70,20,50,78,60,85,135,91,36,170,0,0,0,2,0,0,8
781,781,200,,,ghost,grass,mineral,,390,21000,green,green,head-base,0,0,medium-fast,25,25,50,70,131,100,86,90,40,181,0,2,0,0,0,0,8
782,782,171,43,142,dragon,,dragon,,60,2970,gray,gray,quadruped,0,0,slow,45,40,50,45,55,65,45,45,45,60,0,0,1,0,0,0,8
783,783,171,43,142,dragon,fighting,dragon,,120,4700,gray,gray,bipedal-tailed,0,0,slow,45,40,50,55,75,90,65,70,65,147,0,0,2,0,0,0,8
784,784,171,43,142,dragon,fighting,dragon,,160,7820,gray,gray,bipedal-tailed,0,0,slow,45,40,50,75,110,125,100,105,85,300,0,0,3,0,0,0,8
785,785,226,,140,electric,fairy,undiscovered,,180,2050,yellow,yellow,head-arms,0,0,slow,3,15,50,70,115,85,95,75,130,285,0,0,0,0,0,3,8
786,786,227,,140,psychic,fairy,undiscovered,,120,1860,pink,pink,head-arms,0,0,slow,3,15,50,70,85,75,130,115,95,285,0,0,0,3,0,0,8
787,787,229,,140,grass,fairy,undiscovered,,190,4550,red,red,head-arms,0,0,slow,3,15,50,70,130,115,85,95,75,285,0,3,0,0,0,0,8
788,788,228,,140,water,fairy,undiscovered,,130,2120,purple,purple,head-arms,0,0,slow,3,15,50,70,75,115,95,130,85,285,0,0,0,0,3,0,8
789,789,109,,,psychic,,undiscovered,,20,10,blue,blue,head,0,0,slow,45,120,0,43,29,31,29,31,37,40,1,0,0,0,0,0,8
790,790,5,,,psychic,,undiscovered,,10,99990,blue,blue,head,0,0,slow,45,120,0,43,29,131,29,131,37,140,0,0,1,0,1,0,8
791,791,230,,,psychic,steel,undiscovered,,340,23000,white,white,quadruped,0,0,slow,45,120,0,137,137,107,113,89,97,340,0,3,0,0,0,0,8
792,792,231,,,psychic,ghost,undiscovered,,400,12000,purple,purple,wings-single,0,0,slow,45,120,0,137,113,89,137,107,97,340,0,0,0,3,0,0,8
793,793,224,,,rock,poison,undiscovered,,120,5550,white,white,tentacles,0,0,slow,45,120,0,109,53,47,127,131,103,285,0,0,0,0,3,0,8
794,794,224,,,bug,fighting,undiscovered,,240,33360,red,red,tentacles,0,0,slow,45,120,0,107,139,139,53,53,79,285,0,1,2,0,0,0,8
795,795,224,,,bug,fighting,undiscovered,,180,2500,white,white,bipedal-tailless,0,0,slow,45,120,0,71,137,37,137,37,151,285,0,0,0,0,0,3,8
796,796,224,,,electric,,undiscovered,,380,10000,black,black,bipedal-tailed,0,0,slow,45,120,0,83,89,71,173,71,83,285,0,0,0,3,0,0,8
797,797,224,,,steel,flying,undiscovered,,919,99990,green,green,bipedal-tailless,0,0,slow,45,120,0,97,101,103,107,101,61,285,0,1,1,1,0,0,8
798,798,224,,,grass,steel,undiscovered,,30,10,white,white,bipedal-tailless,0,0,slow,45,120,0,59,181,131,59,31,109,285,0,3,0,0,0,0,8
799,799,224,,,dark,dragon,undiscovered,,550,88800,black,black,bipedal-tailed,0,0,slow,45,120,0,223,101,53,97,53,43,285,3,0,0,0,0,0,8
800,800,232,,,psychic,,undiscovered,,240,23000,black,black,head-arms,0,0,slow,255,120,0,97,107,101,127,89,79,300,0,1,0,2,0,0,8
801,801,220,,,steel,fairy,undiscovered,,100,8050,gray,gray,bipedal-tailless,0,0,slow,3,120,0,80,95,115,130,115,65,300,0,0,0,3,0,0,8
802,802,101,,,fighting,ghost,undiscovered,,70,2220,gray,gray,bipedal-tailless,0,0,slow,3,120,0,90,125,80,90,90,125,300,0,2,0,0,0,1,8
803,803,224,,,poison,,undiscovered,,60,180,purple,purple,bipedal-tailed,0,0,slow,45,120,0,67,73,67,73,67,73,210,0,0,0,0,0,1,8
804,804,224,,,poison,dragon,undiscovered,,360,15000,purple,purple,wings-single,0,0,slow,45,120,0,73,73,73,127,73,121,270,0,0,0,3,0,0,8
805,805,224,,,rock,steel,undiscovered,,550,82000,gray,gray,quadruped,0,0,slow,30,120,0,61,131,211,53,101,13,285,0,0,3,0,0,0,8
806,806,224,,,fire,ghost,undiscovered,,180,1300,white,white,bipedal-tailless,0,0,slow,30,120,0,53,127,53,151,79,107,285,0,0,0,3,0,0,8
807,807,10,,,electric,,undiscovered,,150,4450,yellow,yellow,bipedal-tailless,0,0,slow,3,120,0,88,112,75,102,80,143,300,0,0,0,0,0,3,8
808,808,42,,,steel,,undiscovered,,20,800,gray,gray,head,0,0,slow,3,120,0,46,65,65,55,35,34,150,-1,-1,-1,-1,-1,-1,8
809,809,89,,,steel,,undiscovered,,250,80000,gray,gray,bipedal-tailless,0,0,slow,3,120,0,135,143,143,80,65,34,300,0,3,0,0,0,0,8
810,810,65,,229,grass,,field,grass,30,500,green,green,bipedal-tailed,0,0,medium-slow,45,20,50,50,65,50,40,40,65,62,-1,-1,-1,-1,-1,-1,8
811,811,65,,229,grass,,field,grass,70,1400,green,green,bipedal-tailed,0,0,medium-slow,45,20,50,70,85,70,55,60,80,147,-1,-1,-1,-1,-1,-1,8
812,812,65,,229,grass,,field,grass,210,9000,green,green,bipedal-tailless,0,0,medium-slow,45,20,50,100,125,90,60,70,85,265,-1,-1,-1,-1,-1,-1,8
813,813,66,,236,fire,,field,human-like,30,450,white,white,bipedal-tailed,0,0,medium-slow,45,20,50,50,71,40,40,40,69,62,-1,-1,-1,-1,-1,-1,8
814,814,66,,236,fire,,field,human-like,60,900,gray,gray,bipedal-tailed,0,0,medium-slow,45,20,50,65,86,60,55,60,94,147,-1,-1,-1,-1,-1,-1,8
815,815,66,,236,fire,,field,human-like,140,3300,white,white,bipedal-tailed,0,0,medium-slow,45,20,50,80,116,75,65,75,119,265,-1,-1,-1,-1,-1,-1,8
816,816,67,,97,water,,water-1,field,30,400,blue,blue,quadruped,0,0,medium-slow,45,20,50,50,40,40,70,40,70,62,-1,-1,-1,-1,-1,-1,8
817,817,67,,97,water,,water-1,field,70,1150,blue,blue,bipedal-tailed,0,0,medium-slow,45,20,50,65,60,55,95,55,90,147,-1,-1,-1,-1,-1,-1,8
818,818,67,,97,water,,water-1,field,190,4520,blue,blue,bipedal-tailed,0,0,medium-slow,45,20,50,70,85,65,125,65,120,265,-1,-1,-1,-1,-1,-1,8
819,819,167,,82,normal,,field,,30,250,brown,brown,bipedal-tailed,0,0,medium-fast,255,20,50,70,55,55,35,35,25,55,-1,-1,-1,-1,-1,-1,8
820,820,167,,82,normal,,field,,60,600,brown,brown,bipedal-tailed,0,0,medium-fast,90,20,50,120,95,95,55,75,20,161,-1,-1,-1,-1,-1,-1,8
821,821,51,127,145,flying,,flying,,20,180,blue,blue,wings-single,0,0,medium-slow,255,15,50,38,47,35,33,35,57,49,-1,-1,-1,-1,-1,-1,8
822,822,51,127,145,flying,,flying,,80,1600,blue,blue,wings-single,0,0,medium-slow,120,15,50,68,67,55,43,55,77,128,-1,-1,-1,-1,-1,-1,8
823,823,46,127,240,flying,steel,flying,,220,7500,purple,purple,wings-single,0,0,medium-slow,45,15,50,98,87,105,53,85,67,248,-1,-1,-1,-1,-1,-1,8
824,824,68,14,140,bug,,bug,,40,800,blue,blue,insectoid,0,0,medium-fast,255,15,50,25,20,20,25,45,45,36,-1,-1,-1,-1,-1,-1,8
825,825,68,14,140,bug,psychic,bug,,40,1950,yellow,yellow,insectoid,0,0,medium-fast,120,15,50,50,35,80,50,90,30,117,-1,-1,-1,-1,-1,-1,8
826,826,68,119,140,bug,psychic,bug,,40,4079,red,red,wings-single,0,0,medium-fast,45,15,50,60,45,110,80,120,90,253,-1,-1,-1,-1,-1,-1,8
827,827,50,84,198,dark,,field,,60,890,brown,brown,quadruped,0,0,fast,255,15,50,40,28,28,47,52,50,49,-1,-1,-1,-1,-1,-1,8
828,828,50,84,198,dark,,field,,120,1989,brown,brown,quadruped,0,0,fast,127,15,50,70,58,58,87,92,90,159,-1,-1,-1,-1,-1,-1,8
829,829,238,144,27,grass,,grass,,40,220,green,green,head,0,0,medium-fast,190,20,50,40,40,60,40,60,10,50,-1,-1,-1,-1,-1,-1,8
830,830,238,144,27,grass,,grass,,50,250,green,green,head,0,0,medium-fast,75,20,50,60,50,90,80,120,60,161,-1,-1,-1,-1,-1,-1,8
831,831,218,50,171,normal,,field,,60,600,white,white,quadruped,0,0,medium-fast,255,15,50,42,40,55,40,45,48,122,-1,-1,-1,-1,-1,-1,8
832,832,218,80,171,normal,,field,,130,4300,white,white,quadruped,0,0,medium-fast,127,15,50,72,80,100,60,90,88,172,-1,-1,-1,-1,-1,-1,8
833,833,173,75,33,water,,monster,water-1,30,850,green,green,quadruped,0,0,medium-fast,255,20,50,50,64,50,38,38,44,57,-1,-1,-1,-1,-1,-1,8
834,834,173,75,33,water,rock,monster,water-1,100,11550,green,green,quadruped,0,0,medium-fast,75,20,50,90,115,90,48,68,74,170,-1,-1,-1,-1,-1,-1,8
835,835,237,,155,electric,,field,,30,1350,yellow,yellow,quadruped,0,0,fast,255,20,50,59,45,50,40,50,26,54,-1,-1,-1,-1,-1,-1,8
836,836,173,,172,electric,,field,,100,3400,yellow,yellow,quadruped,0,0,fast,45,20,50,69,90,60,90,60,121,172,-1,-1,-1,-1,-1,-1,8
837,837,243,85,18,rock,,mineral,,30,1200,black,black,head,0,0,medium-slow,255,15,50,30,40,50,40,50,30,48,-1,-1,-1,-1,-1,-1,8
838,838,243,49,18,rock,fire,mineral,,110,7800,black,black,head-legs,0,0,medium-slow,120,15,50,80,60,90,60,70,50,144,-1,-1,-1,-1,-1,-1,8
839,839,243,49,18,rock,fire,mineral,,280,31050,black,black,bipedal-tailless,0,0,medium-slow,45,15,50,110,80,120,80,90,30,255,-1,-1,-1,-1,-1,-1,8
840,840,247,82,171,grass,dragon,grass,dragon,20,50,green,green,serpentine,0,0,erratic,255,20,50,40,40,80,40,40,20,52,-1,-1,-1,-1,-1,-1,8
841,841,247,82,55,grass,dragon,grass,dragon,30,100,green,green,wings-single,0,0,erratic,45,20,50,70,110,80,95,60,70,170,-1,-1,-1,-1,-1,-1,8
842,842,247,82,47,grass,dragon,grass,dragon,40,1300,green,green,quadruped,0,0,erratic,45,20,50,110,85,80,100,80,30,170,-1,-1,-1,-1,-1,-1,8
843,843,245,61,8,ground,,field,dragon,220,760,green,green,serpentine,0,0,medium-fast,255,20,50,52,57,75,35,50,46,63,-1,-1,-1,-1,-1,-1,8
844,844,245,61,8,ground,,field,dragon,380,6550,green,green,serpentine,0,0,medium-fast,120,20,50,72,107,125,65,70,71,179,-1,-1,-1,-1,-1,-1,8
845,845,241,,,flying,water,water-1,flying,80,1800,blue,blue,wings-single,0,0,medium-fast,45,20,50,70,85,55,85,95,85,166,-1,-1,-1,-1,-1,-1,8
846,846,33,,239,water,,water-2,,50,100,brown,brown,fins,0,0,slow,255,20,50,41,63,40,40,30,66,56,-1,-1,-1,-1,-1,-1,8
847,847,33,,239,water,,water-2,,130,3000,brown,brown,fins,0,0,slow,60,20,50,61,123,60,60,50,136,172,-1,-1,-1,-1,-1,-1,8
848,848,155,9,103,electric,poison,undiscovered,,40,1100,purple,purple,bipedal-tailed,0,0,medium-slow,75,25,50,40,38,35,54,35,40,48,-1,-1,-1,-1,-1,-1,8
849,849,244,57,101,electric,poison,human-like,,160,4000,purple,purple,bipedal-tailed,0,0,medium-slow,-1,-1,-1,75,98,70,114,70,75,-1,-1,-1,-1,-1,-1,-1,8
850,850,18,73,49,fire,bug,bug,,70,100,red,red,tentacles,0,0,medium-fast,190,20,50,50,65,45,50,50,45,61,-1,-1,-1,-1,-1,-1,8
851,851,18,73,49,fire,bug,bug,,300,12000,red,red,tentacles,0,0,medium-fast,75,20,50,100,115,65,90,90,65,184,-1,-1,-1,-1,-1,-1,8
852,852,7,,101,fighting,,water-1,human-like,60,400,brown,brown,tentacles,0,0,medium-slow,180,25,50,50,68,60,50,50,32,62,-1,-1,-1,-1,-1,-1,8
853,853,7,,101,fighting,,water-1,human-like,160,3900,blue,blue,tentacles,0,0,medium-slow,45,25,50,80,118,90,70,80,42,168,-1,-1,-1,-1,-1,-1,8
854,854,133,,130,ghost,,mineral,amorphous,10,20,purple,purple,head,0,0,medium-fast,-1,-1,-1,40,45,45,74,54,50,-1,-1,-1,-1,-1,-1,-1,8
855,855,133,,130,ghost,,mineral,amorphous,20,40,purple,purple,head,0,0,medium-fast,-1,-1,-1,60,65,65,134,114,70,-1,-1,-1,-1,-1,-1,-1,8
856,856,131,107,156,psychic,,fairy,,40,340,pink,pink,head-legs,0,100,slow,235,20,50,42,30,45,56,53,39,53,-1,-1,-1,-1,-1,-1,8
857,857,131,107,156,psychic,,fairy,,60,480,pink,pink,bipedal-tailless,0,100,slow,120,20,50,57,40,65,86,73,49,130,-1,-1,-1,-1,-1,-1,8
858,858,131,107,156,psychic,fairy,fairy,,210,509,pink,pink,head-base,0,100,slow,45,20,50,57,90,95,136,103,29,255,-1,-1,-1,-1,-1,-1,8
859,859,158,119,124,dark,fairy,fairy,human-like,40,550,pink,pink,bipedal-tailless,100,0,medium-fast,255,20,50,45,45,30,55,40,50,53,-1,-1,-1,-1,-1,-1,8
860,860,158,119,124,dark,fairy,fairy,human-like,80,1250,pink,pink,bipedal-tailless,100,0,medium-fast,120,20,50,65,60,45,75,55,70,130,-1,-1,-1,-1,-1,-1,8
861,861,158,119,124,dark,fairy,fairy,human-like,150,6100,purple,purple,bipedal-tailless,100,0,medium-fast,45,20,50,95,120,65,95,75,60,255,-1,-1,-1,-1,-1,-1,8
862,862,120,62,128,dark,normal,field,,160,4600,gray,gray,bipedal-tailed,0,0,medium-fast,45,15,50,93,90,101,60,81,95,260,-1,-1,-1,-1,-1,-1,8
